LatDD,LonDD
51.04569669833333,13.774882121666668
51.04570187000001,13.774869011666665
51.045707158333336,13.774856196666667
51.045712223333325,13.774843183333333
51.045717296666666,13.77483012
51.045722340000005,13.774817251666665
51.045727214999985,13.774804208333334
51.045732505,13.77479166166667
51.045736306666655,13.774775753333332
51.04574144499999,13.774763143333333
51.045746411666656,13.774750333333332
51.045751358333334,13.774737481666667
51.04575637666667,13.774724934999998
51.04576133999999,13.774712184999998
51.045766328333336,13.77469978333333
51.04577127333334,13.774687273333333
51.04577613999998,13.77467478666667
51.045781096666666,13.774662428333333
51.04578592333333,13.774649921666667
51.04579075166668,13.774637483333333
51.04579561666666,13.774625128333332
51.04580038333334,13.774612778333335
51.045805208333334,13.774600296666666
51.045809980000016,13.774588079999997
51.04581477833334,13.774575821666664
51.04581943833333,13.774563766666665
51.04582418166667,13.774551543333333
51.04582893333333,13.7745394
51.045833675,13.774527316666669
51.045838305000004,13.774515193333333
51.04584302499999,13.77450332
51.04584769833332,13.774491445
51.045852271666675,13.774479340000001
51.045856924999995,13.774467340000001
51.045861473333325,13.774455391666667
51.04586608333332,13.774443356666666
51.04587067666668,13.774431470000001
51.04587527666668,13.774419611666668
51.04587993166667,13.774407778333337
51.045884496666666,13.774395805
51.04588891,13.774383645
51.045893603333326,13.77437168166667
51.045898275000006,13.774359675000001
51.04590300833333,13.774347811666667
51.04590750333333,13.774335598333334
51.04591253833334,13.774323906666666
51.045916989999995,13.774311699999998
51.04592078166665,13.77429830833333
51.04592619499999,13.77428733
51.04593119833333,13.774276073333336
51.04593571333333,13.774263818333331
51.045940261666665,13.774251751666664
51.045944865,13.774239861666668
51.045949581666655,13.774228065000004
51.04595397166666,13.774216140000002
51.045958915,13.774204638333334
51.04596357833334,13.77419288833333
51.045968069999994,13.774180920000003
51.04597255333333,13.774169128333332
51.04597711499999,13.774157405000002
51.04598148333333,13.77414566833333
51.045986111666664,13.774134183333334
51.045990695,13.774122838333332
51.04599524499999,13.774111373333335
51.04599971000001,13.77409992
51.04600403166666,13.774088501666665
51.046008451666665,13.774077045000002
51.04601291999999,13.774065768333333
51.046017355000004,13.774054448333338
51.046021833333334,13.774043151666664
51.04602632833333,13.774032016666668
51.046030718333334,13.774020866666664
51.046035148333324,13.774009773333335
51.046039461666666,13.773998616666665
51.04604387166666,13.773987508333335
51.046048219999996,13.773976486666667
51.04605263333333,13.77396546
51.04605605,13.773955291666669
51.046060386666674,13.773944291666664
51.046066808333336,13.773933258333333
51.046071223333335,13.773922406666667
51.04607564,13.773911436666667
51.04607977833333,13.773901165000003
51.046084324999995,13.773890233333335
51.04608892333332,13.773879415
51.046093539999994,13.773868516666663
51.046098150000006,13.773857496666665
51.04610278333333,13.773846563333333
51.04610741499999,13.773835598333335
51.046112073333326,13.773824620000001
51.04611675333334,13.773813648333336
51.04612154333334,13.773802979999997
51.04612614999999,13.773792043333334
51.04613081166666,13.773780969999999
51.04613543333333,13.773769955
51.046140101666666,13.773758816666664
51.04614482,13.773747671666667
51.04614942833334,13.773736726666664
51.04615407166668,13.773725561666671
51.046158758333334,13.773714414999999
51.046163426666666,13.773703358333334
51.04616810833334,13.773692295
51.046172765,13.773681216666667
51.04617743999999,13.773669983333331
51.04618217999999,13.773658863333333
51.04618671666667,13.773647525000001
51.04619124999999,13.773636181666669
51.046195923333336,13.773625090000003
51.04620060666666,13.77361388166667
51.04620506166666,13.77360258833333
51.04620965500001,13.773591396666665
51.04621426166667,13.773580151666662
51.04621888333333,13.773568876666666
51.04622351666667,13.773557669999999
51.04622804166667,13.773546353333336
51.04623264166666,13.773535218333333
51.04623719166666,13.773524065000004
51.04624163166667,13.77351273
51.046246143333335,13.773501583333333
51.04625057166666,13.773490408333332
51.046255011666666,13.773479353333334
51.046259635000006,13.773468336666667
51.046263926666676,13.773457323333336
51.046268210000015,13.773446318333333
51.046272635,13.773435373333337
51.046276875,13.773424541666664
51.04628134333334,13.773413813333331
51.046285536666666,13.773403016666668
51.04628976666666,13.773392216666666
51.046294005000014,13.773381658333332
51.04629821833334,13.773371003333333
51.046302365,13.773360401666666
51.046306523333335,13.773349788333332
51.04631067666667,13.773339356666668
51.04631477333332,13.773329036666667
51.04631885166667,13.773318640000003
51.04632292166666,13.773308361666666
51.046326965,13.77329802
51.04633091833334,13.773287673333334
51.04633494333334,13.773277563333332
51.046338976666675,13.773267509999998
51.046343014999984,13.773257535
51.04634701666667,13.773247425
51.04635098833334,13.773237303333334
51.046354885,13.773227413333332
51.04635877166667,13.773217313333335
51.046362635,13.773207429999998
51.046366430000006,13.773197536666665
51.04637018333333,13.773187636666668
51.04637396166666,13.773177763333335
51.04637778666667,13.77316800666667
51.046381755000006,13.773158203333333
51.04638522166667,13.77314825666667
51.04638876666666,13.773138563333335
51.04639231666667,13.773128861666665
51.04639586,13.773119195
51.04639939166667,13.77310950666667
51.04640283999999,13.773099928333332
51.0464062,13.773090173333333
51.04640969166667,13.773080686666667
51.04641288166666,13.773070995000001
51.04641614833333,13.773061168333333
51.04641954999999,13.773051806666668
51.04642290500001,13.773042166666668
51.046426218333345,13.773032551666665
51.04642941999999,13.773022911666668
51.04643269166666,13.773013308333331
51.046436065,13.773004159999997
51.04643946833333,13.772994959999998
51.046442626666675,13.772985868333334
51.046445841666674,13.772976943333333
51.04644920833333,13.772968991666664
51.04645241666667,13.772960301666668
51.04645539833332,13.772951461666667
51.04645854833333,13.772942733333336
51.04646158500001,13.772934166666667
51.04646462666666,13.772925746666665
51.04646750666666,13.772917571666664
51.046470408333334,13.772909383333335
51.046473299999995,13.772901403333332
51.046476123333335,13.772893546666664
51.046478905,13.772885838333332
51.046480614999986,13.772875481666668
51.046483288333334,13.772867929999999
51.046485993333334,13.772860681666668
51.04648854333333,13.772853561666667
51.04649102500001,13.772846541666668
51.04649348833333,13.772839666666668
51.04649588999999,13.772832978333334
51.04649817166668,13.772826411666669
51.04650047166667,13.772820173333333
51.04650332833333,13.77281571166667
51.04650552,13.772809691666664
51.04650762166666,13.77280383666667
51.046509676666666,13.772798173333335
51.04651168833334,13.772792726666667
51.04651361333334,13.772787521666668
51.04651548333333,13.772782390000001
51.046517304999995,13.77277726166667
51.046519085000014,13.77277244333333
51.04652081499999,13.772767781666667
51.046522521666674,13.77276301833333
51.04652420000001,13.772758486666666
51.04652609833332,13.772754221666666
51.04652768999999,13.772749970000003
51.04652919333334,13.772745848333336
51.04653068833334,13.772741873333336
51.04653208333334,13.772737903333333
51.04653344500001,13.772734123333334
51.046534838333336,13.772730541666666
51.04653612833334,13.772727020000001
51.046537481666654,13.772723673333337
51.04653840333332,13.7727203
51.04653951166665,13.772717093333332
51.04654063166666,13.772714088333332
51.04654178166667,13.772711248333337
51.04654272666668,13.772708543333328
51.04654371833335,13.772705913333334
51.04654451166666,13.772703393333332
51.046545378333334,13.772701080000001
51.04654620666667,13.772698884999995
51.04654701166666,13.77269690666667
51.04654781166667,13.772695031666668
51.046548510000015,13.772693293333331
51.04654911666667,13.7726916
51.04654969333334,13.772690059999999
51.04655017,13.772688621666669
51.046550639999985,13.772687341666664
51.046551083333334,13.772686271666668
51.046551513333334,13.772685284999996
51.04655180666667,13.772684325
51.04655206999999,13.772683516666666
51.04655234666667,13.772682808333336
51.04655255666665,13.77268220666667
51.04655278666666,13.772681709999999
51.04655293833334,13.772681228333333
51.04655301166666,13.772680823333333
51.046553108333335,13.772680591666669
51.04655319666667,13.77268041166667
51.04655331000001,13.772680240000003
51.046553386666666,13.772680013333332
51.04655344,13.772679833333333
51.04655349666667,13.772679748333337
51.04655351833333,13.772679649999997
51.04655351000001,13.772679629999997
51.04655351000001,13.772679684999998
51.04655348333334,13.772679673333334
51.04655350333333,13.772679675
51.04655352500001,13.772679675
51.04655356833334,13.77267973
51.04655356166666,13.77267971
51.04655356499999,13.772679720000001
51.04655358333333,13.772679746666665
51.046553591666665,13.772679698333336
51.0465536,13.772679706666668
51.04655360833333,13.772679715000004
51.046553575000004,13.772679705
51.04655358333333,13.772679681666666
51.04655358833334,13.772679681666666
51.046553591666665,13.772679673333334
51.04655359666667,13.772679681666666
51.046553585000005,13.772679713333332
51.04655360500001,13.772679746666665
51.04655363166667,13.772679718333332
51.046553638333336,13.772679731666669
51.04655365833334,13.772679756666665
51.04655364833332,13.772679759999997
51.046553639999985,13.772679720000001
51.046553639999985,13.772679690000002
51.04655363,13.772679694999999
51.04655363500001,13.772679720000001
51.04655367333333,13.772679758333334
51.046553663333334,13.772679743333333
51.04655365833334,13.77267973666667
51.04655363,13.772679746666665
51.04655362666667,13.772679708333332
51.04655363,13.77267973666667
51.04655363333333,13.772679790000003
51.046553644999996,13.77267982
51.046553639999985,13.772679828333333
51.04655365333333,13.772679884999999
51.046553675,13.772679866666666
51.04655367,13.772679846666666
51.04655364166667,13.772679838333334
51.046553639999985,13.772679851666664
51.046553644999996,13.772679851666664
51.04655363666666,13.772679836666669
51.04655364666667,13.772679845
51.046553663333334,13.77267984
51.04655369499999,13.772679769999998
51.04655377666668,13.772679501666664
51.046553964999994,13.772678891666668
51.046554308333334,13.772678071666666
51.046554753333325,13.772676753333334
51.04655535166667,13.772675171666666
51.046556101666674,13.772673263333331
51.046556978333335,13.772670778333334
51.046558043333334,13.77266793
51.04655920666666,13.772664726666665
51.046560594999995,13.772661224999998
51.04656215,13.772657129999997
51.04656382333333,13.772652795000003
51.04656552666668,13.772648161666666
51.046567321666664,13.772643440000001
51.04656906,13.772638601666666
51.046570915,13.772633865
51.046572775,13.772629098333335
51.0465746,13.77262445666667
51.046576394999995,13.772619746666665
51.046578185000016,13.772615148333337
51.046579939999994,13.772610363333335
51.046581735000004,13.77260581
51.04658356333334,13.772601148333335
51.04658529500001,13.772596634999998
51.046587098333326,13.77259209
51.04658884166667,13.772587484999997
51.04659053999999,13.77258289
51.04659233166665,13.772578603333333
51.04659400333332,13.77257425666667
51.04659572666667,13.772570004999997
51.04659734,13.772565791666667
51.04659881166667,13.772561343333333
51.046600511666654,13.772557223333335
51.04660218500001,13.772553031666666
51.046603774999994,13.772548923333334
51.04660535333333,13.772544848333336
51.04660697833333,13.772540879999998
51.04660850166667,13.772536886666668
51.04661011666667,13.77253292
51.04661168666665,13.772529023333334
51.04661317833334,13.772525006666667
51.04661471666667,13.772521148333336
51.04661631166667,13.772517401666665
51.046617863333346,13.772513446666668
51.04661936666666,13.772509571666664
51.046620889999986,13.772505821666664
51.046622363333334,13.772502030000002
51.04662387666667,13.772498293333335
51.046625415,13.772494593333333
51.04662690666666,13.772490826666663
51.046628356666666,13.772486965000004
51.04662987333333,13.772483384999997
51.046631368333344,13.772479728333334
51.04663278666667,13.772476083333334
51.04663430833334,13.772472448333334
51.04663571333334,13.772468871666664
51.04663711666667,13.772465361666665
51.04663849833334,13.772461836666666
51.04663988999999,13.772458441666666
51.046641258333345,13.772454823333335
51.046642735000006,13.772451354999998
51.04664609833332,13.772449601666665
51.04664715666666,13.772445503333335
51.04664868000001,13.772441853333332
51.046650113333335,13.772438141666665
51.04665161166666,13.772434446666667
51.04665303333333,13.772430794999998
51.04665450666666,13.772427051666662
51.04665600500001,13.77242341833333
51.046657456666665,13.77241973166667
51.04665894833332,13.772416036666668
51.046660499999994,13.772412276666664
51.04666202,13.772408538333332
51.04666353333332,13.772404756666667
51.04666509833332,13.77240095
51.04666674,13.772397093333332
51.04666832333332,13.772393136666668
51.046669971666674,13.772389116666666
51.046671685000014,13.772384956666667
51.046673385,13.772380891666668
51.04667503333334,13.772376754999998
51.046676760000004,13.772372609999998
51.04667697833334,13.772366999999997
51.04667865333334,13.772362901666664
51.046680285,13.772358878333334
51.04668185833334,13.772354971666664
51.04668344333334,13.772351153333334
51.04668497000001,13.77234754333333
51.046686460000004,13.772343923333334
51.046687908333325,13.772340340000001
51.04668927333332,13.772336956666667
51.04669062666667,13.772333580000002
51.04669196666667,13.772330338333331
51.046693251666674,13.772327093333331
51.04669446333334,13.772323965000002
51.04669564333335,13.772321061666666
51.04669681833334,13.772318161666666
51.04669796166666,13.772315384999997
51.04669903333333,13.772312559999996
51.04670012666667,13.772309919999998
51.04670115333333,13.772307293333332
51.04670225333333,13.772304748333337
51.04670334166667,13.77230214333333
51.046704345,13.77229951333333
51.04670539833332,13.77229700666667
51.04670643666667,13.772294423333335
51.046707486666655,13.772291854999999
51.046708628333334,13.772289133333334
51.04670976166667,13.772286251666662
51.04671093999999,13.7722833
51.04671216833335,13.772280254999998
51.04671346833334,13.772277083333332
51.046714798333326,13.772273773333332
51.04671615666666,13.772270451666664
51.046717566666665,13.772266991666667
51.04671899666667,13.772263431666666
51.046720453333336,13.77225991333333
51.04672199,13.772255961666668
51.046723543333336,13.772252070000002
51.046725176666676,13.772248034999999
51.04672682,13.772243746666668
51.046728598333324,13.7722393
51.04673037166667,13.772234934999998
51.046732229999996,13.772230398333333
51.046734095,13.772225609999998
51.04673598666667,13.772220783333333
51.04673794,13.77221588
51.046739855000006,13.772210975
51.046741845,13.77220598
51.04674386166666,13.772200938333333
51.046745916666666,13.772195809999998
51.04674801000001,13.772190493333332
51.04675009666666,13.772185251666663
51.04675213,13.772180036666665
51.04675412333333,13.772174698333334
51.046756261666665,13.772169383333335
51.04675829666667,13.772164231666666
51.046760379999995,13.772159018333332
51.04676239833332,13.772153698333334
51.04676455333333,13.772148178333332
51.046766760000004,13.772142670000001
51.04676898833333,13.77213690666667
51.04677131666667,13.772130980000002
51.046773668333344,13.772125048333335
51.04677600833332,13.772118911666666
51.04677840333332,13.772112958333333
51.046780896666675,13.772106841666668
51.046783330000004,13.772100403333335
51.0467859,13.772094011666665
51.04678859833333,13.772087748333336
51.04679121166666,13.772081426666663
51.04679381833333,13.772075084999999
51.046796491666676,13.772068876666667
51.04679925666666,13.77206245833333
51.04680206166666,13.772056245000003
51.04680486833334,13.772049953333335
51.04680772833332,13.772043824999999
51.04681063500001,13.772037671666665
51.046813555,13.772031745
51.04681675500001,13.772026091666666
51.04681981833334,13.772020548333337
51.046823123333326,13.772015108333331
51.04682626666666,13.772010081666668
51.04682927,13.77200513166667
51.04683235166667,13.772000681666668
51.04683545333334,13.77199648
51.04683826333335,13.77199253
51.04684112333333,13.771988973333334
51.04684373166665,13.771985721666665
51.04684622833334,13.771982623333335
51.04684863333333,13.771980015
51.046850945,13.771977873333336
51.04685298833335,13.7719758
51.046854915,13.771973796666664
51.046856805,13.77197213166667
51.04685851000001,13.77197056
51.04685997166668,13.771969163333331
51.04686146999999,13.771968026666665
51.04686276833334,13.771966728333332
51.04686432166667,13.771966050000003
51.04686565,13.771965258333333
51.04686701999999,13.771964443333331
51.046868021666675,13.771962858333332
51.04686914833333,13.771961878333336
51.04687044833333,13.771961153333333
51.046871786666664,13.771960548333338
51.04687306833334,13.771959696666666
51.04687420166668,13.771958895000001
51.04687550666666,13.77195853666667
51.04687667166666,13.771957973333338
51.0468779,13.77195761
51.04687927166666,13.771957548333335
51.04688036333334,13.771955859999998
51.046881548333324,13.77195554333333
51.046882686666656,13.771955491666665
51.04688383999999,13.77195526
51.04688508166666,13.771955396666666
51.046886109999996,13.771954831666669
51.04688716166667,13.771954599999999
51.04688810666665,13.77195395
51.04688921666668,13.771953333333332
51.04688848999999,13.771948118333334
51.04688989166667,13.771947509999999
51.046891535,13.771947064999999
51.04689342666667,13.771946455
51.04689546833333,13.771946136666667
51.04689780833334,13.771945765000002
51.04690047666668,13.77194558333333
51.04690332333333,13.771945553333333
51.04690635,13.771945820000001
51.046909585,13.77194630666667
51.046912850000005,13.77194653166667
51.04691640000001,13.771947079999999
51.04691985666667,13.771947805000002
51.04692366333334,13.771949173333333
51.04692766,13.771950729999999
51.04693169666666,13.771952555
51.04693599166667,13.771954781666667
51.04694059166666,13.771957518333332
51.04694469166666,13.771959231666669
51.046948911666654,13.771961725000002
51.04695287,13.77196391
51.046956918333336,13.771966301666664
51.04696146,13.77196978
51.04696525833333,13.771971821666666
51.046970306666644,13.77197598166667
51.046975593333336,13.77198103
51.04697906833335,13.771981534999998
51.04698415833333,13.771985471666664
51.04698860500001,13.771988303333334
51.04699432666666,13.771993443333335
51.046999625000005,13.771997766666667
51.04700497333333,13.772001555000001
51.047010245,13.772005013333334
51.04701650500001,13.772010223333336
51.04702245,13.772014648333334
51.0470285,13.772019716666668
51.04703546999999,13.772026276666663
51.047041783333334,13.772031236666669
51.047045871666676,13.772038918333331
51.04705315333332,13.77204488166667
51.04706167833333,13.772046240000002
51.04706914666667,13.772055638333333
51.047077810000005,13.772064643333332
51.04708493000001,13.772071634999998
51.04709211000001,13.772078478333336
51.04709959499999,13.772085993333333
51.04710666833333,13.772093293333334
51.04711378666666,13.77210042
51.04712103,13.772108300000003
51.04712861666667,13.772116481666668
51.04713559166667,13.772124074999999
51.04714292500001,13.77213249
51.04715014,13.772140124999998
51.04715591166666,13.77215306166667
51.04716332166666,13.77216133833333
51.04717066000001,13.772169468333335
51.04717826166666,13.772178359999998
51.047186480000015,13.772187021666666
51.04719488833333,13.772196588333335
51.047203231666664,13.772205851666667
51.047211625,13.77221486
51.04722105333334,13.772224496666665
51.04722958833333,13.772233518333334
51.04723828166666,13.772243166666666
51.04724724333334,13.77225281166667
51.047255899999996,13.772262590000002
51.04726459166667,13.772272381666669
51.04727404666667,13.772281933333334
51.04728337499999,13.772291978333335
51.047292806666654,13.772301975000001
51.047305976666664,13.772304554999998
51.047359585,13.772327496666666
51.04736834166667,13.772337251666666
51.04737836000001,13.772347555
51.04738897833332,13.772356534999998
51.04739957666667,13.772366573333333
51.047410383333336,13.772376938333332
51.04740870333332,13.772405678333334
51.04743321000001,13.772394485
51.04744391999999,13.772404196666665
51.047455115000005,13.772414179999998
51.04741478999999,13.77242191833333
51.04742507666668,13.772432034999998
51.04743552833334,13.772442253333335
51.047445941666666,13.772452471666664
51.04745664166667,13.772462695000002
51.04746700833333,13.77247290833333
51.04752624666666,13.77248699
51.04753737833333,13.772497981666667
51.04754883999999,13.772505256666667
51.04751070833333,13.772517861666666
51.04752133833334,13.772528391666667
51.04753208999999,13.772539095000003
51.04754282333333,13.772549599999998
51.04755371833335,13.77255986833333
51.047564521666665,13.772570591666666
51.047575381666654,13.772581148333336
51.04758664499999,13.772591435
51.04759689166666,13.772602620000002
51.04760720166667,13.772613575
51.04762038833334,13.77262148833333
51.047631495,13.77263201333333
51.047642266666664,13.772642614999999
51.04765316499999,13.772653115000002
51.04766383,13.772663823333335
51.04767473666667,13.772674693333332
51.04768083833333,13.772684628333336
51.04769182,13.772694790000003
51.04770264833333,13.772705579999998
51.047713061666656,13.772716913333333
51.04772386333334,13.772727363333331
51.04773464833333,13.772738304999999
51.04774548666666,13.772749023333336
51.047756105000005,13.772759895000002
51.04776685833334,13.772770536666666
51.04777739833333,13.772781338333335
51.047788005,13.772792101666669
51.04779878666667,13.772802706666669
51.047808915,13.772812784999996
51.04781944166666,13.772823695
51.047830138333346,13.772834276666666
51.047841783333325,13.772844304999998
51.047851868333346,13.772855245
51.04786321666667,13.772865950000002
51.04787338999999,13.77287701333333
51.047884655000004,13.772886573333334
51.047894735000014,13.772898298333333
51.047906313333336,13.772908106666668
51.04791595333333,13.772920175000001
51.04792667,13.772930679999998
51.047938255000005,13.772951634999997
51.047949723333325,13.77296178
51.04795973666668,13.772972913333335
51.048018673333324,13.772981103333333
51.04803115166668,13.772990780000002
51.04804563333334,13.772996891666667
51.04805466499999,13.773009649999999
51.04806184999999,13.773023408333332
51.04807192500001,13.773034183333333
51.04808211833335,13.773044723333335
51.048092266666664,13.7730553
51.04810298166665,13.773065616666663
51.04806849499999,13.773065026666666
51.048127153333326,13.773081656666667
51.04809135666666,13.773087616666668
51.04810104166666,13.77309846833333
51.04810371666666,13.773110651666665
51.048113939999986,13.773121723333338
51.048123794999995,13.773132671666668
51.04813327500001,13.773143563333333
51.048143253333336,13.77315445
51.04815295333333,13.773164828333332
51.048161746666665,13.773175206666671
51.048174970000005,13.773185430000002
51.048184051666674,13.773196846666663
51.04823853166666,13.773216746666666
51.04825088333334,13.773224711666668
51.04826047666667,13.773236806666667
51.04826963166667,13.773247450000001
51.04828070833332,13.773257051666663
51.048289389999994,13.773267508333333
51.04836419,13.773370469999998
51.04837579833332,13.773383254999999
51.04834423333333,13.773336213333334
51.04835213000001,13.773345016666667
51.04834943500001,13.773369861666671
51.04835841333333,13.773376379999998
51.048336565,13.773348796666664
51.04838672666668,13.773384348333336
51.048360331666665,13.773350435000001
51.04839800333334,13.773399726666666
51.04835618166667,13.773317206666668
51.048407205,13.773362656666666
51.048419573333334,13.773399490000001
51.04842062833333,13.773402431666666
51.048454539999994,13.773454551666665
51.048463713333334,13.77346425833333
51.04845350000001,13.77350621
51.048477901666665,13.773481365000002
51.048438698333335,13.773469356666665
51.048448695,13.77347865
51.04845973333334,13.773485506666669
51.04847751166667,13.773459981666667
51.04848659333334,13.773468771666668
51.04851243000001,13.773502279999999
51.04851330166668,13.773519408333334
51.04852661499999,13.773524794999998
51.048536121666665,13.773534116666667
51.048554200000005,13.773532348333337
51.04856398166667,13.773541763333332
51.04856602166668,13.773531515000002
51.04858212333332,13.773560246666667
51.04859155833334,13.773569264999999
51.04859916999999,13.773580856666667
51.04861233,13.773599015000002
51.048646344999995,13.773594755
51.04865438,13.773608871666665
51.048662269999994,13.77361788833333
51.04867148,13.773626805
51.04868087666667,13.773636321666666
51.04867191833333,13.773647240000003
